GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um
T20230604005943,00:13.9,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001F0VR31060+L2AA01702+0,0x0000003EAAD56712,LG5D184001F0VR31060+L2AA01702+0,87,85,42.294,42.294,176.9923523,195.8609091,156.7177074,-0.186194883,0.001702553,101.771467,-0.113850225,0.001713294,1.09E-13,0.344943553,8.20E-05,2.54E-08,1.39E-14,0.351894039,8.20E-05,2.05E-08,355.43616
T20230604005952,00:22.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q5FVR31060+L2AA04725+0,0x000000B39702B592,LG5D18300Q5FVR31060+L2AA04725+0,88,82,42.294,42.294,185.2909449,185.266796,212.8795911,-0.073490135,0.001642702,202.7573292,0.059979517,0.001509981,-5.07E-14,0.344240555,7.95E-05,2.19E-08,-2.06E-14,0.361872735,8.79E-05,2.42E-08,343.6293525
T20230604005957,00:27.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001F2VR31060+L2AA01704+0,0x0000003E8AD16716,LG5D184001F2VR31060+L2AA01704+0,84,84,44.8,42.294,186.281852,194.1592657,180.5569032,-0.150787153,0.001685363,54.05192849,-0.233429809,0.001763563,-5.19E-14,0.33636673,7.84E-05,2.18E-08,-9.33E-14,0.355755159,8.40E-05,2.23E-08,354.5423156
T20230604010008,00:38.6,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001FFVR31060+L2AA01717+0,0x0000003EAAD1671A,LG5D184001FFVR31060+L2AA01717+0,87,86,42.294,39.928,186.5538838,186.0637114,189.3504658,-0.074127227,0.001716062,95.73922254,-0.115771063,0.001632863,-6.59E-14,0.342305796,8.18E-05,2.36E-08,1.35E-14,0.366971315,9.06E-05,2.56E-08,347.3115592
T20230604010015,00:45.7,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001FHVR31060+L2AA01719+0,0x0000003E9AD1671E,LG5D184001FHVR31060+L2AA01719+0,87,84,42.294,42.294,181.3682993,193.6623542,140.3717814,-0.111419174,0.001593959,179.5741677,-0.024892832,0.001569791,2.01E-14,0.345468649,8.32E-05,2.57E-08,1.47E-13,0.35401179,8.42E-05,2.25E-08,343.2605312
T20230604010020,00:51.0,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001FEVR31060+L2AA01716+0,0x00000036BAD1271E,LG5D184001FEVR31060+L2AA01716+0,79,84,47.455,42.294,184.2846167,192.8350633,180.4015596,-0.104505869,0.001664961,176.0669586,-0.12272867,0.001589753,-8.74E-15,0.337225977,7.82E-05,2.27E-08,-1.06E-14,0.351118465,8.42E-05,2.47E-08,349.7487111
T20230604010020,00:50.9,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q58VR31060+L2AA04718+0,0x000000B3B706F596,LG5D18300Q58VR31060+L2AA04718+0,87,84,42.294,42.294,176.5291264,190.2136961,202.6241997,-0.082181685,0.001595427,128.3723794,0.064772443,0.001617066,-4.07E-14,0.347320966,8.07E-05,2.34E-08,5.50E-15,0.356064377,8.50E-05,2.37E-08,360.233212
T20230604010025,00:55.7,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q54VR31060+L2AA04714+0,0x000000B2B702F596,LG5D18300Q54VR31060+L2AA04714+0,86,85,42.294,39.928,176.5762463,184.1793094,177.4843659,-0.181673331,0.001514203,121.217635,-0.030172599,0.001560635,1.25E-14,0.3487817,8.18E-05,2.38E-08,-9.88E-14,0.373098704,9.35E-05,2.66E-08,352.2032789
T20230604010033,01:03.7,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001F6VR31060+L2AA01708+0,0x0000003FAAD52716,LG5D184001F6VR31060+L2AA01708+0,88,85,42.294,42.294,182.5659592,194.4586369,173.3752817,0.073757142,0.001676839,150.3660165,0.004456118,0.001597481,1.48E-14,0.339426107,7.92E-05,2.34E-08,1.85E-13,0.350812929,8.29E-05,2.19E-08,354.1197893
T20230604010038,01:08.6,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001F4VR31060+L2AA01706+0,0x000000379AD1271A,LG5D184001F4VR31060+L2AA01706+0,84,84,44.8,42.294,191.6458047,199.8156328,236.2008915,-0.222064881,0.001618735,142.2972216,-0.119094901,0.001674106,9.61E-14,0.338956026,8.03E-05,2.26E-08,-1.13E-13,0.355213964,8.45E-05,2.28E-08,354.207141
T20230604010050,01:20.7,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q5JVR31060+L2AA04728+0,0x000000BAB702F592,LG5D18300Q5JVR31060+L2AA04728+0,87,84,42.294,42.294,178.3597748,200.975874,230.5171058,-0.046652248,0.001600393,164.2112306,0.078403112,0.001693648,-3.10E-14,0.346235084,8.25E-05,2.35E-08,9.40E-14,0.355040621,8.60E-05,2.36E-08,361.9132714
T20230604010055,01:25.4,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001FAVR31060+L2AA01712+0,0x0000003EBAD1271E,LG5D184001FAVR31060+L2AA01712+0,86,84,42.294,42.294,173.3603563,199.4786671,219.0635138,-0.064464236,0.001561415,209.4355404,-0.074426993,0.001590161,-5.18E-14,0.349090825,8.31E-05,2.38E-08,9.94E-15,0.354029936,8.68E-05,2.44E-08,350.6219589
T20230604010058,01:28.3,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q5AVR31060+L2AA04720+0,0x000000B39706B592,LG5D18300Q5AVR31060+L2AA04720+0,82,84,44.8,42.294,178.3791132,193.6152643,133.1576566,0.163563834,0.001680493,167.4970849,0.19882521,0.001606927,2.40E-13,0.342812824,8.09E-05,2.40E-08,-1.53E-14,0.356806873,8.62E-05,2.31E-08,353.1487413
T20230604010102,01:33.1,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001FGVR31060+L2AA01718+0,0x0000003E8AD52712,LG5D184001FGVR31060+L2AA01718+0,86,85,42.294,39.928,177.4777606,186.4690588,190.7958505,-0.109028157,0.001658629,76.54511884,-0.173752793,0.001676405,-1.37E-13,0.343952524,8.34E-05,2.50E-08,8.32E-14,0.369888065,9.19E-05,2.67E-08,350.1178968
T20230604010103,01:33.6,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q5LVR31060+L2AA04730+0,0x000000B2A702B596,LG5D18300Q5LVR31060+L2AA04730+0,87,83,42.294,42.294,180.2585305,188.5159765,181.7095179,-0.017829728,0.001616091,162.3788472,-0.012492439,0.001557825,-1.23E-13,0.343467222,8.13E-05,2.51E-08,5.04E-14,0.359672995,8.58E-05,2.25E-08,358.4692858
T20230604010107,01:37.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q57VR31060+L2AA04717+0,0x000000BBB702B59A,LG5D18300Q57VR31060+L2AA04717+0,86,84,42.294,42.294,178.9544909,196.9464504,123.6437104,-0.120770891,0.001660255,139.3448468,0.15309954,0.00162193,-4.15E-14,0.349898016,8.29E-05,2.44E-08,-1.29E-13,0.356080633,8.56E-05,2.23E-08,355.9012362
T20230604010116,01:46.5,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q59VR31060+L2AA04719+0,0x000000BAB702B592,LG5D18300Q59VR31060+L2AA04719+0,87,84,42.294,42.294,177.9689981,194.3170817,167.4039332,0.014238728,0.001652391,198.0406674,0.069845215,0.001583573,8.65E-14,0.343359378,8.06E-05,2.35E-08,-1.19E-14,0.352236074,8.55E-05,2.58E-08,357.531984
T20230604010121,01:51.3,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q5KVR31060+L2AA04729+0,0x000000B39706F592,LG5D18300Q5KVR31060+L2AA04729+0,88,85,42.294,42.294,181.4843329,196.0269877,171.5298993,0.014429396,0.001762052,204.5598485,-0.007286403,0.001606611,-2.28E-13,0.340644208,7.83E-05,2.18E-08,-9.39E-14,0.355217551,8.43E-05,2.20E-08,354.7660088
T20230604010132,02:02.7,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000AZVR31060+L2AA09721+0,0x00000053AAC46499,LG5D184000AZVR31060+L2AA09721+0,88,85,42.294,42.294,183.1396615,190.4107749,171.7961802,-0.124879673,0.001626118,140.0502574,-0.073152419,0.001672909,1.10E-13,0.341336171,8.18E-05,2.56E-08,-2.51E-13,0.351999056,8.24E-05,2.16E-08,349.1869763
T20230604010137,02:07.5,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000B4VR31060+L2AA09726+0,0x00000053BAC42499,LG5D184000B4VR31060+L2AA09726+0,88,83,42.294,42.294,178.4631377,191.0318377,180.8500132,-0.111738228,0.001571068,228.1702143,0.061834341,0.001582412,1.79E-13,0.34527598,8.01E-05,2.32E-08,-1.92E-13,0.362232682,8.80E-05,2.50E-08,365.9645659
T20230604010141,02:11.3,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000B7VR31060+L2AA09729+0,0x0000005A9AC42491,LG5D184000B7VR31060+L2AA09729+0,88,81,42.294,42.294,191.4112675,185.988484,137.8756231,-0.253946266,0.001641899,140.9604224,0.014818671,0.001594828,-2.75E-14,0.341887019,8.33E-05,2.63E-08,-1.10E-13,0.365450934,9.30E-05,2.70E-08,357.8692788
T20230604010146,02:16.2,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001E9VR31060+L2AA07909+0,0x000000369AD52712,LG5D184001E9VR31060+L2AA07909+0,86,84,42.294,42.294,178.9074673,196.7705237,193.3059593,-0.090617368,0.001634769,235.4331071,-0.155005681,0.0015749,6.99E-15,0.351791251,8.52E-05,2.51E-08,8.70E-14,0.357079544,8.56E-05,2.41E-08,355.4686151
T20230604010149,02:19.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000B3VR31060+L2AA09725+0,0x00000053BAC0649D,LG5D184000B3VR31060+L2AA09725+0,84,81,44.8,42.294,186.4443571,184.7748558,185.5014866,-0.147409509,0.001665655,111.0531922,-0.227307858,0.001634912,-4.80E-14,0.340534662,7.87E-05,2.21E-08,-6.05E-14,0.370372008,9.09E-05,2.46E-08,364.2606217
T20230604010159,02:29.3,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001EKVR31060+L2AA07919+0,0x0000003F8AD52716,LG5D184001EKVR31060+L2AA07919+0,84,84,44.8,42.294,174.4305877,190.8578304,132.3553146,-0.201793381,0.001692199,137.7709825,-0.126142682,0.001615589,-1.57E-13,0.338478728,7.83E-05,2.36E-08,4.48E-14,0.354365607,8.31E-05,2.15E-08,359.2503956
T20230604010204,02:34.1,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q3YVR31060+L2AA04206+0,0x000000B4BAD57711,LG5D18300Q3YVR31060+L2AA04206+0,95,86,37.695,39.928,185.8326736,184.3016469,196.6537091,-0.002043794,0.001536987,141.1172077,0.070090975,0.001545703,7.18E-14,0.35445378,8.71E-05,2.48E-08,2.29E-14,0.36698601,9.07E-05,2.56E-08,357.1253077
T20230604010213,02:43.9,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LH0VR31060+L2AA00918+0,0x000000F3B6428192,LG5D18300LH0VR31060+L2AA00918+0,87,84,44.8,42.294,190.6319756,195.3383037,251.434581,-0.171132977,0.001684912,171.6847705,-0.10178015,0.001585717,3.21E-14,0.329742486,7.37E-05,2.06E-08,1.26E-13,0.357762401,8.49E-05,2.22E-08,353.9839816
T20230604010218,02:49.0,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LGYVR31060+L2AA00916+0,0x000000FBB642C19A,LG5D18300LGYVR31060+L2AA00916+0,86,83,42.294,42.294,183.7686669,191.0830058,141.6159697,-0.304264789,0.001627805,242.3189697,-0.024248225,0.00154694,-1.22E-14,0.348837008,8.42E-05,2.62E-08,-2.09E-14,0.361821353,8.76E-05,2.34E-08,356.894534
T20230604010222,02:52.8,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LGUVR31060+L2AA00912+0,0x000000538E46F596,LG5D18300LGUVR31060+L2AA00912+0,88,85,42.294,42.294,188.9510268,196.1941309,215.5586681,-0.126157138,0.001604475,146.3021952,-0.0719688,0.00166788,1.23E-13,0.341144916,8.05E-05,2.43E-08,9.26E-14,0.352898568,8.34E-05,2.09E-08,357.8963004
T20230604010226,02:56.5,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000B5VR31060+L2AA09727+0,0x00000052AAC02491,LG5D184000B5VR31060+L2AA09727+0,88,83,42.294,42.294,182.5101438,191.6989144,178.6093161,-0.04684837,0.001632411,143.0587897,-0.103973399,0.001632633,1.75E-13,0.339383012,7.77E-05,2.16E-08,2.95E-14,0.361000512,8.73E-05,2.47E-08,360.898356
T20230604010227,02:57.8,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184000B0VR31060+L2AA09722+0,0x0000005ABAC06499,LG5D184000B0VR31060+L2AA09722+0,85,83,42.294,42.294,182.1689371,189.5218373,154.9225126,-0.113457223,0.001599575,188.22854,-0.0690208,0.001569916,-6.94E-16,0.349920845,8.45E-05,2.60E-08,1.01E-13,0.359113828,8.79E-05,2.58E-08,357.7686683
T20230604010230,03:01.0,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LGWVR31060+L2AA00914+0,0x000000FA9646819A,LG5D18300LGWVR31060+L2AA00914+0,88,79,42.294,44.8,183.0654052,193.3358093,211.4608467,-0.143854984,0.00165989,94.65070991,-0.108520282,0.001642124,-8.72E-14,0.339492174,7.87E-05,2.23E-08,4.67E-14,0.359625544,8.67E-05,2.37E-08,353.8222624
T20230604010240,03:10.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q2XVR31060+L2AA04303+0,0x0000009DA2C13311,LG5D18300Q2XVR31060+L2AA04303+0,89,90,42.294,37.695,176.5254963,189.2632253,165.4592866,-0.118115002,0.001714747,189.0148321,0.015707578,0.001492913,6.68E-14,0.336444093,7.62E-05,2.27E-08,1.34E-13,0.371725061,9.22E-05,2.47E-08,350.9024366
T20230604010245,03:15.7,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LF2VR31060+L2AA02316+0,0x0000005ABE46F592,LG5D18300LF2VR31060+L2AA02316+0,87,82,42.294,42.294,185.4520567,189.2360648,182.1107323,-0.072793559,0.00165022,146.184582,-0.093968718,0.001599019,-1.13E-13,0.346445789,8.38E-05,2.32E-08,-7.87E-14,0.366899464,8.98E-05,2.51E-08,351.3087437
T20230604010300,03:30.6,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q2ZVR31060+L2AA04305+0,0x0000009D82C17319,LG5D18300Q2ZVR31060+L2AA04305+0,89,89,42.294,39.928,183.5266866,194.7702114,153.9500372,-0.055233778,0.001685314,132.897779,-0.006028491,0.001628023,-4.41E-15,0.341099437,7.90E-05,2.12E-08,-1.23E-13,0.35487332,8.69E-05,2.49E-08,350.9523083
T20230604010303,03:33.2,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001ETVR31060+L2AA07927+0,0x0000003F9AD12716,LG5D184001ETVR31060+L2AA07927+0,87,85,42.294,42.294,177.8343813,202.4065243,159.8675749,-0.064937884,0.001638173,182.3786736,-0.110230233,0.001633753,-8.77E-14,0.342472167,8.12E-05,2.46E-08,9.86E-14,0.35175043,8.42E-05,2.20E-08,362.3616403
T20230604010308,03:38.3,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LGTVR31060+L2AA00911+0,0x000000529E46F592,LG5D18300LGTVR31060+L2AA00911+0,85,87,42.294,39.928,181.7259028,192.2653324,171.9085895,-0.358633033,0.001587254,194.6613262,-0.114546359,0.001605974,1.22E-13,0.356963182,8.78E-05,2.65E-08,4.51E-14,0.367775371,9.16E-05,2.66E-08,358.87367
T20230604010308,03:38.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LESVR31060+L2AA02306+0,0x0000005BAE46B596,LG5D18300LESVR31060+L2AA02306+0,84,85,44.8,42.294,188.3735793,201.2708481,169.8821942,0.019664291,0.001702306,116.8571446,0.071691955,0.001696934,-5.08E-14,0.337560636,7.82E-05,2.36E-08,-1.25E-14,0.351558096,8.31E-05,2.17E-08,355.7743905
T20230604010313,03:43.3,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LJ3VR31060+L2AA07623+0,0x0000005A9E46B59E,LG5D18300LJ3VR31060+L2AA07623+0,86,83,42.294,42.294,188.7034687,188.1159517,186.1240825,-0.249498851,0.001641175,174.9349718,-0.143459271,0.00156559,-7.87E-14,0.351041868,8.53E-05,2.68E-08,1.92E-14,0.365537587,8.90E-05,2.36E-08,371.7517616
T20230604010321,03:51.4,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LEVVR31060+L2AA02309+0,0x0000005A8E42F59A,LG5D18300LEVVR31060+L2AA02309+0,87,85,42.294,39.928,185.7993424,189.2073889,185.2469115,-0.216855026,0.001625213,187.5282239,-0.013671519,0.001539619,-2.30E-15,0.347620871,8.24E-05,2.40E-08,-6.00E-14,0.36977734,9.27E-05,2.77E-08,357.6233418
T20230604010326,03:56.3,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D184001EJVR31060+L2AA07918+0,0x00000036BAD52712,LG5D184001EJVR31060+L2AA07918+0,89,81,42.294,42.294,176.2300938,186.3571809,207.2278978,-0.133792278,0.00164536,171.7684529,-0.197865122,0.001551898,9.06E-14,0.337695201,7.96E-05,2.41E-08,4.03E-14,0.369529929,9.13E-05,2.53E-08,354.1590229
T20230604010342,04:12.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LH1VR31060+L2AA00919+0,0x000000FA9642C196,LG5D18300LH1VR31060+L2AA00919+0,86,82,42.294,42.294,184.0008714,187.7675895,151.7207136,-0.409378538,0.001611287,97.38117652,-0.186835552,0.001684483,-6.22E-14,0.350631971,8.50E-05,2.54E-08,-1.41E-13,0.361959874,9.05E-05,2.74E-08,361.1197111
T20230604010344,04:14.4,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LF1VR31060+L2AA02315+0,0x000000538E46B592,LG5D18300LF1VR31060+L2AA02315+0,90,82,39.928,42.294,178.0982635,190.7554991,169.5571892,-0.165600018,0.001610504,146.6133987,0.002891235,0.001587857,1.85E-13,0.352087174,8.49E-05,2.47E-08,-8.60E-14,0.367063145,8.98E-05,2.65E-08,358.0649117
T20230604010349,04:20.3,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300LF4VR31060+L2AA02318+0,0x000000538E42B596,LG5D18300LF4VR31060+L2AA02318+0,89,87,42.294,39.928,183.6870551,190.8529174,153.543906,-0.060966867,0.001695818,105.4407819,-0.143234583,0.001580068,-1.19E-13,0.335919177,7.69E-05,2.29E-08,-1.31E-13,0.365635046,8.95E-05,2.49E-08,358.363184
T20230604010349,04:19.3,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q32VR31060+L2AA04308+0,0x00000095A2C13311,LG5D18300Q32VR31060+L2AA04308+0,91,87,39.928,39.928,178.4746798,194.0387392,159.6571261,0.012740827,0.001591581,169.8396715,-0.138129038,0.001563311,-1.33E-13,0.354305559,8.58E-05,2.43E-08,2.86E-15,0.364951971,9.23E-05,2.68E-08,355.6361301
T20230604010402,04:33.2,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q31VR31060+L2AA04307+0,0x00000095B2C13319,LG5D18300Q31VR31060+L2AA04307+0,93,92,39.928,37.695,185.9177988,193.6949557,163.7432274,-0.03624294,0.001611244,144.9455666,-0.007054048,0.001573472,-8.29E-14,0.344065783,8.17E-05,2.49E-08,-7.77E-16,0.367006974,9.16E-05,2.71E-08,348.6586012
T20230604010407,04:37.5,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D1840009WVR31060+L2AA11116+0,0x0000009BBF16E19E,LG5D1840009WVR31060+L2AA11116+0,80,81,44.8,42.294,181.6986191,191.4214723,178.1892695,-0.28072586,0.001606977,178.9886989,-0.300929936,0.001576462,-5.05E-14,0.353310033,8.49E-05,2.46E-08,7.28E-14,0.371048797,9.23E-05,2.51E-08,363.1436003
T20230604010422,04:52.8,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D1840009QVR31060+L2AA11110+0,0x0000009AAF16E19E,LG5D1840009QVR31060+L2AA11110+0,84,83,44.8,42.294,191.8866463,197.1837674,242.8374579,-0.208203581,0.001562681,232.9016222,-0.295646481,0.001528594,-2.47E-13,0.33896069,7.92E-05,2.30E-08,4.95E-14,0.361775554,8.74E-05,2.28E-08,347.9518495
T20230604010425,04:55.7,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D1840009UVR31060+L2AA11114+0,0x0000009BAF12A196,LG5D1840009UVR31060+L2AA11114+0,82,84,44.8,42.294,189.9518851,191.732865,155.2094341,-0.098222376,0.001659485,190.0229038,-0.037310406,0.001591623,-6.34E-14,0.34245442,8.10E-05,2.42E-08,1.24E-13,0.353005938,8.48E-05,2.44E-08,342.4863002
T20230604010426,04:57.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300Q33VR31060+L2AA04309+0,0x0000009CB2C53315,LG5D18300Q33VR31060+L2AA04309+0,90,86,42.294,39.928,189.7431674,194.7119477,178.8906313,-0.151879566,0.00177547,166.4097824,0.002058208,0.001541989,-7.43E-14,0.336293083,7.65E-05,2.19E-08,7.11E-14,0.36853986,9.15E-05,2.62E-08,356.4133011
T20230604010430,05:00.4,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300N8PVR31060+L2AA06531+0,0x00000034BAD55311,LG5D18300N8PVR31060+L2AA06531+0,88,87,42.294,42.294,178.8363433,205.1970286,198.3202627,-0.091262689,0.001629221,133.6936593,0.016434838,0.001697335,1.49E-14,0.345184392,8.06E-05,2.15E-08,1.40E-13,0.346760587,8.11E-05,2.23E-08,348.3710868
T20230604010434,05:04.8,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D1840009VVR31060+L2AA11115+0,0x0000009AAF12A196,LG5D1840009VVR31060+L2AA11115+0,87,82,42.294,42.294,184.7040596,191.5028053,141.8504581,-0.234708199,0.001638434,103.0153115,-0.174096883,0.001602294,-1.03E-15,0.344939261,8.20E-05,2.42E-08,-6.17E-14,0.368973501,9.10E-05,2.48E-08,350.1178968
T20230604010443,05:13.5,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300N8QVR31060+L2AA06532+0,0x0000003DAAD55315,LG5D18300N8QVR31060+L2AA06532+0,89,84,42.294,42.294,182.6045121,198.2122733,171.5478313,-0.084870352,0.001698334,140.483233,-0.011699412,0.001645484,-3.81E-14,0.335962089,7.74E-05,2.20E-08,6.83E-15,0.355810653,8.46E-05,2.23E-08,350.0952243
T20230604010514,05:45.3,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D1840009XVR31060+L2AA11117+0,0x0000009A9F12A192,LG5D1840009XVR31060+L2AA11117+0,86,82,42.294,42.294,184.4466811,187.9801461,203.5726734,-0.257159816,0.001556401,86.6865576,-0.306058204,0.001621533,8.60E-16,0.345140272,8.32E-05,2.56E-08,1.24E-14,0.366214088,8.83E-05,2.29E-08,360.2393451
T20230604010518,05:48.4,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD5T12A,LG5D18300N8NVR31060+L2AA06530+0,0x0000003DBAD11315,LG5D18300N8NVR31060+L2AA06530+0,90,88,42.294,39.928,184.3138689,187.1716483,122.1245167,-0.150082251,0.001708639,125.0767997,-0.161009584,0.001598883,2.67E-14,0.33643526,7.84E-05,2.16E-08,1.57E-13,0.366864839,8.89E-05,2.32E-08,348.8454605
